"시군구별","용도지역및이용현황별","항목","단위","2008.03 월","2008.04 월","2008.05 월","2008.06 월","2008.07 월","2008.08 월","2008.09 월","2008.10 월","2008.11 월","2008.12 월","2009.01 월","2009.02 월","2009.03 월","2009.04 월","2009.05 월","2009.06 월","2009.07 월","2009.08 월","2009.09 월","2009.10 월",
"강진군","답","지가변동률[%]","%",".03",".032",".029",".054",".032",".067",".114",".114","-.458","-.232","-.138","-.181","-.059",".019",".028",".037",".022",".033",".052",".052",
"강진군","주거용(대)","지가변동률[%]","%",".024",".029",".047",".053",".09",".096",".134",".17","-.725","-.588","-.363","-.093","-.073",".013",".038",".022",".013",".037",".053",".175",
"강진군","상업용(대)","지가변동률[%]","%",".008",".008",".016",".015",".021",".119",".118",".118","-.674","-.337","-.165","-.145","-.109","-.032",".014",".013","-.007","-.008",".006",".021",
"강진군","임야","지가변동률[%]","%",".074",".084",".185",".083",".233",".193",".221",".448","-.902","-.817","-.213","-.027","-.468","-.112",".063",".156",".171",".233",".14",".311",
"강진군","공장용지","지가변동률[%]","%","0",".344",".263",".263",".263",".261",".261","1.722",".107",".107","-.9","-.389","0",".542",".361",".358",".179","0","0","0",
"강진군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"해남군","평균","지가변동률[%]","%",".129",".15",".138",".167",".198",".106",".1",".06","-.677","-1.02","-.138","-.085","-.041","-.048","-.009","-.002",".041",".035",".056",".114",
"해남군","주거지역","지가변동률[%]","%","0",".006","0","0","0","0",".021","0","-.572","-.445","-.294","-.228","-.158","-.088","-.071","-.004",".017",".041",".043",".305",
"해남군","상업지역","지가변동률[%]","%","0","0","0","0","0",".065",".008","0","-1.011","-.354","-.033","-.07","-.02","-.011","-.019","-.019",".033",".018",".072","0",
"해남군","공업지역","지가변동률[%]","%","0","0","0","0","0","0","0","0","-.888","0","0","-.396","0","-.199","0","0","0",".037",".235",".254",
"해남군","녹지지역","지가변동률[%]","%",".046",".045",".045",".045",".058",".218",".159",".067","-.917","-1.196","-.191","-.147","-.053","-.042","-.114","-.007",".038",".014",".062",".08",
"해남군","관리지역","지가변동률[%]","%",".322",".203",".191",".299",".403",".146",".127",".075","-.505","-1.026","-.051","-.021","-.021","-.046",".048",".015",".069",".073",".084",".154",
"해남군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"해남군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"해남군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"해남군","농림지역","지가변동률[%]","%",".041",".197",".181",".153",".145",".1",".103",".06","-.798","-1.301","-.178","-.084","-.031","-.05","-.022","-.015",".029",".01",".036",".054",
"해남군","자연환경보전지역","지가변동률[%]","%",".083",".07",".034",".122",".102",".031",".114",".137","-.475","-.573","-.121","-.106","-.002","-.003","-.002",".015",".015",".015",".015",".02",
"해남군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"해남군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"해남군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"해남군","전","지가변동률[%]","%",".235",".166",".138",".294",".348",".126",".114",".05","-.404","-1.058","-.064","-.087","-.034","-.059",".028","-.002",".029",".032",".078",".121",
"해남군","답","지가변동률[%]","%",".048",".098",".095",".114",".104",".132",".132",".085","-.772","-1.091","-.192","-.029","-.032","-.037",".003",".003",".038",".035",".056",".075",
"해남군","주거용(대)","지가변동률[%]","%",".022",".156",".155",".057",".205",".068",".041",".103","-.344","-.449","-.168","-.139","-.03","-.051","-.109",".006",".089",".123",".163",".337",
"해남군","상업용(대)","지가변동률[%]","%","0",".007","0","0","0",".031",".041","-.053","-1.291","-1.122","-.219","-.136","-.1","-.01","-.013","-.014",".035",".039",".051",".045",
"해남군","임야","지가변동률[%]","%",".264",".332",".324",".205",".201",".11",".109",".068","-.975","-1.235","-.114","-.145","-.047","-.081","-.046","-.014",".047","-.03","-.072",".033",
"해남군","공장용지","지가변동률[%]","%","0","0","0","0","0","0","0","0","-.888","0","0","0","0","0","0","0","0",".036",".036",".253",
"해남군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영암군","평균","지가변동률[%]","%",".036",".064",".067",".057",".09",".08",".096",".093","-.506","-1.119","-.43","-.131","-.046","-.011",".016",".015",".024",".033",".207",".159",
"영암군","주거지역","지가변동률[%]","%",".072",".148",".099",".092",".145",".109",".147",".157","-.633","-1.044","-.43","-.168","-.148","-.053",".017",".008",".009",".019",".269",".185",
"영암군","상업지역","지가변동률[%]","%",".025",".01",".01",".031","0","0",".022",".021","-.81","-1.538","-.622","-.292","-.14","-.102","-.086","-.099","-.087","-.093",".196",".107",
"영암군","공업지역","지가변동률[%]","%",".023",".035",".1",".072",".178",".14",".15",".15","-.515","-.846","-.4","-.111","-.018","-.008",".009",".008",".017",".036",".276",".195",
"영암군","녹지지역","지가변동률[%]","%",".026",".076",".084",".09",".14",".131",".125",".113","-.53","-1.298","-.457","-.106","-.022",".057",".076",".042",".072",".032",".297",".32",
"영암군","관리지역","지가변동률[%]","%",".053",".06",".064",".054",".039",".052",".078",".072","-.445","-1.147","-.408","-.14","-.058","-.032",".008",".04",".038",".07",".209",".122",
"영암군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영암군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영암군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영암군","농림지역","지가변동률[%]","%",".026",".065",".032",".019",".021",".022",".043",".036","-.419","-1.128","-.416","-.11","-.022","-.012",".01",".009",".016",".033",".063",".05",
"영암군","자연환경보전지역","지가변동률[%]","%",".111","0","0","0","0","0",".111",".111","-.487","-1.283","-.338","-.074","0","0","0","0","0","0",".113","0",
"영암군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영암군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영암군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영암군","전","지가변동률[%]","%",".036",".052",".067",".08",".065",".064",".152",".15","-.496","-1.176","-.419","-.12","-.024",".24",".06",".09",".066",".097",".264",".23",
"영암군","답","지가변동률[%]","%",".04",".065",".053",".014",".028",".025",".033",".031","-.451","-1.077","-.357","-.105","-.032","-.015",".028",".014",".035",".036",".079",".062",
"영암군","주거용(대)","지가변동률[%]","%",".063",".118",".135",".177",".154",".115",".135",".141","-.737","-1.156","-.478","-.155","-.128","-.163","0",".008",".039",".017",".412",".255",
"영암군","상업용(대)","지가변동률[%]","%",".042",".009","0","0","0",".009",".022",".022","-.594","-1.422","-.566","-.359","-.136","-.087","-.077","-.059","-.052","-.065",".26",".258",
"영암군","임야","지가변동률[%]","%",".024",".094",".086",".032",".094",".147",".127",".106","-.317","-1.381","-.514","-.077","-.015","-.119","0",".009",".009",".042",".18",".059",
"영암군","공장용지","지가변동률[%]","%",".017",".032",".031",".077",".222",".154",".157",".146","-.52","-.817","-.427","-.091","-.011","0",".028","0","0",".029",".223",".235",
"영암군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"무안군","평균","지가변동률[%]","%",".169",".151",".146",".146",".125",".129",".128",".123","-.079","-.717","-.018",".006","-.005",".002",".029",".03",".023",".04",".056",".055",
"무안군","주거지역","지가변동률[%]","%",".158",".099",".074",".082",".056",".09",".009",".012","-.346","-1.239","-.14","-.092","-.074","-.073",".01",".018",".01",".018",".005",".019",
"무안군","상업지역","지가변동률[%]","%",".034",".012",".046",".025",".013",".018","0",".044","-.58","-1.762","-.337","-.306","-.185","-.197","-.082","-.083","-.071","-.083","-.051","-.054",
"무안군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"무안군","녹지지역","지가변동률[%]","%",".2",".134",".152",".156",".159",".148",".16",".151",".05","-.524",".057",".015",".03",".012",".022",".022",".015",".034",".034",".022",
"무안군","관리지역","지가변동률[%]","%",".269",".235",".198",".23",".206",".213",".231",".208",".062","-.426",".068",".098",".055",".052",".06",".055",".055",".093",".101",".098",
"무안군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"무안군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"무안군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"무안군","농림지역","지가변동률[%]","%",".143",".171",".174",".154",".114",".129",".152",".126",".049","-.388",".059",".069",".029",".056",".052",".046",".039",".048",".079",".076",
"무안군","자연환경보전지역","지가변동률[%]","%",".056",".057",".124",".082",".124","0",".028",".108",".021","-.846","-.055","0","-.012","-.01","0",".051","0","0",".047",".057",
"무안군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"무안군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"무안군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"무안군","전","지가변동률[%]","%",".246",".224",".165",".182",".17",".136",".149",".156",".048","-.514",".014",".04","-.003",".017",".016",".032",".02",".066",".105",".091",
"무안군","답","지가변동률[%]","%",".178",".201",".236",".188",".165",".142",".15",".136",".061","-.415",".07",".092",".048",".065",".052",".043",".035",".042",".061",".06",
"무안군","주거용(대)","지가변동률[%]","%",".142",".062",".08",".085",".073",".11",".1",".088","-.166","-.8","-.022",".024",".018",".005",".061",".053",".045",".047",".035",".051",
"무안군","상업용(대)","지가변동률[%]","%",".081",".053",".052",".068",".056",".043","0",".024","-.463","-1.627","-.262","-.234","-.147","-.152","-.073","-.062","-.057","-.058","-.046","-.036",
"무안군","임야","지가변동률[%]","%",".151",".17",".151",".218",".145",".27",".3",".249",".104","-.34",".116",".047",".065",".05",".091",".091",".085",".096",".082",".077",
"무안군","공장용지","지가변동률[%]","%","0","0",".378","0",".094","0","0","0","0","-.452","0","0","0","0","0","0","0","0","0","0",
"무안군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"나주군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함평군","평균","지가변동률[%]","%",".111",".118",".111",".112",".215",".239",".224",".159","-.595","-1.007","-.147","-.102","-.04","-.019",".009",".023",".012",".079",".076",".101",
"함평군","주거지역","지가변동률[%]","%",".061",".159",".085",".029",".029",".102",".023",".029","-.971","-1.498","-.089","-.076","-.043","-.043",".025","0","-.019","0","0","0",
"함평군","상업지역","지가변동률[%]","%","-.052","-.051","-.051","-.051","-.052","0","-.113","-.056","-1.608","-2.242","-.363","-.453","-.141","-.117","-.093","-.049","-.129",".053","0","0",
"함평군","공업지역","지가변동률[%]","%","0","0","0","0","0","0","0","0","-.862","-.58","-.117","-.058","0","0","0",".205",".102",".102",".102",".306",
"함평군","녹지지역","지가변동률[%]","%",".218",".268",".177",".276",".578",".539",".424",".405","-.51","-.966","-.119","-.062","-.011","-.022",".075",".031",".083",".117",".147",".172",
"함평군","관리지역","지가변동률[%]","%",".188",".157",".18",".162",".327",".243",".377",".204","-.573","-.963","-.177","-.054","-.042","-.014",".006",".055",".058",".15",".154",".225",
"함평군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함평군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함평군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함평군","농림지역","지가변동률[%]","%",".091",".09",".091",".109",".192",".284",".214",".16","-.422","-.798","-.126","-.081","-.042",".007",".011",".003",".009",".064",".054",".054",
"함평군","자연환경보전지역","지가변동률[%]","%",".042",".063",".071",".022",".023",".071",".062",".068","-.482","-.869","-.1","-.176","0","-.053","0",".058","-.054","0","0",".023",
"함평군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함평군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함평군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함평군","전","지가변동률[%]","%",".131",".158",".163",".107",".277",".269",".235",".147","-.336","-.771","-.178","-.132","-.014","-.016",".048",".043",".068",".106",".088",".117",
"함평군","답","지가변동률[%]","%",".133",".14",".104",".131",".213",".22",".167",".163","-.499","-.875","-.096","-.079","-.039","-.008",".008",".023","0",".023",".047",".055",
"함평군","주거용(대)","지가변동률[%]","%",".15",".186",".195",".136",".206",".234",".239",".18","-.558","-1.098","-.088","-.025","-.025","-.025",".057",".056",".036",".086",".121",".218",
"함평군","상업용(대)","지가변동률[%]","%","-.061","-.006","-.007","-.007","-.006",".026","-.047","-.009","-1.878","-2.02","-.474","-.387","-.187","-.086","-.145","-.031","-.078",".034","0","0",
"함평군","임야","지가변동률[%]","%",".113","0",".048",".13",".251",".36",".539",".248","-.41","-.938","-.1",".001","0","0","0","0","0",".227",".137",".149",
"함평군","공장용지","지가변동률[%]","%","0","0","0","0",".499",".497",".494",".328","-1.461","-1.753","-.065","-.13","-.065","-.065","0","0","0",".235",".298",".402",
"함평군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영광군","평균","지가변동률[%]","%",".03",".006",".019",".033",".028",".017",".012",".024","-.489","-.672","-.196","-.127","-.063","-.025","-.01",".008",".032",".074",".144",".086",
"영광군","주거지역","지가변동률[%]","%","0","0","0","0","0","0","0","0","-.617","-.789","-.203","-.168","-.046","-.012","-.006",".009",".036",".062",".296",".248",
"영광군","상업지역","지가변동률[%]","%","0","0",".022",".022",".022",".023",".022",".022","-.723","-.754","-.388","-.246","-.116","-.016","-.015","0",".011",".038",".162",".066",
"영광군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영광군","녹지지역","지가변동률[%]","%",".118",".013",".026",".118",".118",".013",".024",".017","-.511","-.797","-.202","-.114","-.06","-.031","-.024","0",".061",".048",".176",".134",
"영광군","관리지역","지가변동률[%]","%",".045",".018",".047",".041","0",".046",".01",".022","-.453","-.591","-.223","-.133","-.063","-.033","-.006",".019",".029",".128",".095",".059",
"영광군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영광군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영광군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영광군","농림지역","지가변동률[%]","%",".016","0",".008",".024",".036",".006",".015",".03","-.443","-.651","-.132","-.087","-.058","-.024","-.009",".003",".031",".054",".083",".039",
"영광군","자연환경보전지역","지가변동률[%]","%","0","0","0","0","0","0","0",".05","-.272","-.521","-.183","-.122","-.062","-.03","0",".015",".015",".102",".287",".067",
"영광군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영광군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영광군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영광군","전","지가변동률[%]","%",".025",".002",".029",".003",".003",".02",".014",".03","-.248","-.332","-.132","-.099","-.056","-.028","-.011",".018",".018",".099",".289",".147",
"영광군","답","지가변동률[%]","%",".009",".001",".012",".018",".022",".008",".012",".03","-.506","-.734","-.132","-.097","-.067","-.034","-.014","0",".013",".079",".075",".035",
"영광군","주거용(대)","지가변동률[%]","%",".054","0",".011",".059",".053",".014","0","0","-.503","-.894","-.186","-.144","-.04","-.015","-.004",".006",".053",".091",".17",".058",
"영광군","상업용(대)","지가변동률[%]","%",".05",".05",".015",".065",".016",".015",".02",".026","-.821","-.892","-.3","-.159","-.079","-.011","-.011","0",".008",".027","0",".064",
"영광군","임야","지가변동률[%]","%",".054","0",".052",".079",".055",".057",".027",".027","-.587","-.562","-.458","-.224","-.089","-.026","0",".026",".109",".044",".088",".16",
"영광군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"영광군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장성군","평균","지가변동률[%]","%",".066",".049",".091",".083",".071",".089",".115",".074","-.5","-.822","-.301","-.11","-.06","-.031",".029",".046",".069",".05",".066",".082",
"장성군","주거지역","지가변동률[%]","%",".024",".022",".113","0",".077",".019",".049",".005","-1.271","-1.576","-.274","-.154","-.063","-.042",".051",".047",".029",".075",".035",".073",
"장성군","상업지역","지가변동률[%]","%",".119",".074",".074",".035",".034",".04","0","0","-1.548","-2.042","-.71","-.202","-.103","-.051",".01",".01",".022","0",".077",".019",
"장성군","공업지역","지가변동률[%]","%",".201",".161",".605",".083",".033",".221",".116",".183","-.734","-.927","-.524","-.075","-.019","-.094","-.107",".03",".029","0",".077",".147",
"장성군","녹지지역","지가변동률[%]","%",".037",".009",".08",".13",".086",".156",".205",".086","-.144","-.593","-.23","-.078","-.072","-.018",".038",".043",".064",".038",".068",".041",
"장성군","관리지역","지가변동률[%]","%",".098",".095",".073",".105",".098",".089",".106",".111","-.449","-.784","-.323","-.134","-.067","-.056",".038",".096",".128",".064",".077",".16",
"장성군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장성군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장성군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장성군","농림지역","지가변동률[%]","%",".073",".059",".059",".056",".039",".036",".073",".073","-.344","-.482","-.265","-.08","-.03","-.011",".022",".022",".066",".062",".065",".087",
"장성군","자연환경보전지역","지가변동률[%]","%","0","0","0",".09","0","0","0","0","-.54","-.453","0","-.454","0","0","0","0","0","-.001","0","0",
"장성군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장성군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장성군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장성군","전","지가변동률[%]","%",".091",".047",".046",".159",".168",".124",".115",".154","-.356","-.874","-.272","-.171","-.059","-.033",".036",".077",".106",".112",".099",".131",
"장성군","답","지가변동률[%]","%",".072",".055",".115",".103",".03",".071",".15",".076","-.298","-.643","-.258","-.102","-.07","-.024",".033",".044",".092",".041",".056",".069",
"장성군","주거용(대)","지가변동률[%]","%",".027",".017",".077",".004",".053",".064",".055",".003","-.606","-.776","-.268","-.096","-.041","-.021",".045",".051",".073",".055",".091",".127",
"장성군","상업용(대)","지가변동률[%]","%",".077",".064",".064",".022",".047",".031",".005",".005","-1.406","-2.129","-.7","-.173","-.109","-.059",".046",".073",".031",".055",".085",".03",
"장성군","임야","지가변동률[%]","%",".063",".064",".063",".102",".102",".154",".193",".105","-.224","-.173","-.172","-.042","-.031","-.031","0","0","0","0","0",".031",
"장성군","공장용지","지가변동률[%]","%",".097",".088",".247",".052",".054",".154",".081",".162","-1.327","-1.659","-.469","-.068","-.017","-.084","-.052",".026",".027","0",".069",".111",
"장성군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"완도군","평균","지가변동률[%]","%",".01",".019",".022",".006",".053",".031",".029",".032","-.305","-.903","-.263","-.144","-.077",".033","-.014",".024",".023",".045",".013",".011",
"완도군","주거지역","지가변동률[%]","%",".011",".052","0",".004",".029","-.024",".056",".026","-.355","-.607","-.058","-.086","-.05",".015","-.026",".072",".072",".084",".058",".038",
"완도군","상업지역","지가변동률[%]","%","-.009","0","0","-.056",".041",".041","-.001",".011","-.397","-.997","-.281","-.116","-.061","-.031","-.036","-.015","-.01","-.023","-.011","-.011",
"완도군","공업지역","지가변동률[%]","%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-.323",
"완도군","녹지지역","지가변동률[%]","%",".038","0",".096",".095",".072",".071","0",".19","-.037","-.825","-.482","-.092","-.252",".193","-.005",".083","0",".042",".025",".039",
"완도군","관리지역","지가변동률[%]","%","0",".041",".079",".034",".017",".012",".03","-.007","-.514","-.906","-.149","-.204","-.107","-.038","-.047","-.022",".034","-.002","-.002",".038",
"완도군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"완도군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"완도군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"완도군","농림지역","지가변동률[%]","%",".111","0","0","0","0","0",".056","0","-.186","-1.34","-.432","-.271","-.107",".057","-.018","0","0",".052","0","0",
"완도군","자연환경보전지역","지가변동률[%]","%",".011",".016",".013",".015",".082",".047",".039",".033","-.234","-.956","-.316","-.16","-.056",".068",".011",".04",".026",".085",".014",".01",
"완도군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"완도군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"완도군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"완도군","전","지가변동률[%]","%",".017",".024",".033","-.008",".037",".023",".057",".066","-.097","-.907","-.358","-.195","-.08",".082",".025",".057",".026",".128",".064",".017",
"완도군","답","지가변동률[%]","%",".048",".071","0","0",".03",".052",".032",".016","-.188","-.936","-.361","-.177","-.158",".141","-.013",".046",".033",".087",".002",".007",
"완도군","주거용(대)","지가변동률[%]","%","0",".017",".072",".047",".022","-.01",".041",".019","-.409","-.797","-.219","-.152","-.062",".008","-.039",".036",".06",".024","0",".049",
"완도군","상업용(대)","지가변동률[%]","%","0","0","0","-.005",".031",".032",".002",".013","-.442","-.898","-.115","-.093","-.065","-.053","-.053","-.018","-.004","-.037","-.018","-.01",
"완도군","임야","지가변동률[%]","%","0","0","0","0",".271",".114","0",".053","-.313","-1.081","-.302","-.112","-.067","0","-.01","0","0","0","0",".036",
"완도군","공장용지","지가변동률[%]","%","0","0","0","0","0","0","0","0","-.715","-.783","-.122","-.032","-.05","0","0","0","0","0","0","-.078",
"완도군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"진도군","평균","지가변동률[%]","%",".163",".062",".033",".017",".042",".002","-.01",".002","-.777","-1.073","-.278","-.135","-.049","-.025","-.016",".007",".01","0",".043",".091",
"진도군","주거지역","지가변동률[%]","%",".228",".056",".016",".003",".077",".006","-.023",".01","-1.015","-1.076","-.288","-.092","-.041","-.028","-.004",".047",".025",".001",".019",".103",
"진도군","상업지역","지가변동률[%]","%",".025",".043",".018",".126","0",".112","-.054","-.026","-1.13","-1.453","-.406","-.079","-.079","-.036","-.004","-.022","-.021",".026",".005",".45",
"진도군","공업지역","지가변동률[%]","%","0","0","0","0","0","0","0","0","-.6","-1.067","-.262","0","0","0","0","0","0","0","0","0",
"진도군","녹지지역","지가변동률[%]","%",".074",".413",".073",".011",".01",".011","-.014",".013","-.439","-.642","-.216","-.063","-.033","-.025","0",".047",".038","0",".048",".15",
"진도군","관리지역","지가변동률[%]","%",".018",".014",".014",".003","-.022","-.01",".009",".011","-.28","-1.004","-.293","-.129","-.047","-.023","-.019",".014",".026","-.004",".131",".032",
"진도군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
