"시군구별","용도지역및이용현황별","항목","단위","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월",
"서구","주거용(대)","지가변동률[%]","%","-.034",".046",".138",".211",".04",".074",".131",".253",".17",".148",".053",".159",".161",".177",".158",".286",".029",".238",".337",".26",
"서구","상업용(대)","지가변동률[%]","%",".224",".145",".024","-.04",".057",".022",".036",".002",".111",".324",".142",".006",".097",".188",".211",".099",".458",".065","-.036",".126",
"서구","임야","지가변동률[%]","%","-.026","0",".013","0","0","-.036","0","0","0",".056","0","0","0","0","0","0",".079","0","0","0",
"서구","공장용지","지가변동률[%]","%",".152",".268",".098",".235",".121",".121",".11",".047",".194","-.018",".118",".266",".376",".434",".347",".241",".133",".346",".246",".259",
"서구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","평균","지가변동률[%]","%",".065",".079",".082",".147","-.017","-.001","-.018",".134",".064",".138",".162",".07",".136",".179",".219",".199",".166",".126",".183",".259",
"남구","주거지역","지가변동률[%]","%",".114",".07","-.071",".339","-.057","-.002","-.054",".213",".2",".281",".226",".094",".119",".248",".266",".197",".196",".165",".27",".264",
"남구","상업지역","지가변동률[%]","%","-.068",".136",".49","-.412",".106","0",".093","-.072","-.354","-.276",".008",".02",".237",".012",".136",".127",".12",".044","-.04",".326",
"남구","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","녹지지역","지가변동률[%]","%","0","0",".316","0","0","0","0","0","0","0","0","0","0","0","0",".439","0","0","0","0",
"남구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","주거용(대)","지가변동률[%]","%",".065",".024",".206","-.023",".143",".25",".083",".013",".073",".212",".136",".007",".221",".029",".176",".178",".231",".145",".021",".201",
"남구","상업용(대)","지가변동률[%]","%","-.068",".23",".258","-.126","-.165","-.427","-.079",".134","-.373","-.405",".051",".128",".091",".27",".207",".224",".005",".014",".238",".422",
"남구","임야","지가변동률[%]","%","0","0",".43","0","0","0","0","0","0","0","0","0","0","0","0",".121","0","0","0","0",
"남구","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"북구","평균","지가변동률[%]","%",".112",".13",".152",".159",".051",".119",".146",".251",".193",".185",".162",".179",".205",".199",".199",".253",".249",".196",".263",".297",
"북구","주거지역","지가변동률[%]","%",".103",".148",".197",".196",".048",".097",".17",".278",".148",".19",".157",".153",".205",".22",".201",".259",".248",".222",".26",".276",
"북구","상업지역","지가변동률[%]","%",".091",".1",".043",".081",".016",".042",".004",".083",".086",".097","-.005",".142",".085",".115",".054",".133",".145",".025",".193",".197",
"북구","공업지역","지가변동률[%]","%",".298",".156",".24",".2",".084",".405",".35",".502",".693",".404",".535",".416",".52",".312",".437",".479",".472",".36",".513",".671",
"북구","녹지지역","지가변동률[%]","%","-.013",".037","-.06",".003",".098",".052",".003",".052",".071",".032",".038",".127",".033",".067",".157",".146",".161",".134",".089",".142",
"북구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"북구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"북구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"북구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"북구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"북구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"북구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"북구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"북구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"북구","전","지가변동률[%]","%",".063",".003","-.028",".198",".082",".139",".057","0",".007","-.224",".14",".277",".148",".126",".285",".231",".338",".297",".057",".269",
"북구","답","지가변동률[%]","%",".02",".036","-.142","-.019",".172",".046","-.003",".156",".267",".047",".032",".148","-.03",".241",".196",".226",".164",".15",".097",".087",
"북구","주거용(대)","지가변동률[%]","%",".091",".144",".15",".121",".094",".107",".178",".233",".183",".245",".17",".186",".185",".168",".173",".282",".242",".165",".248",".256",
"북구","상업용(대)","지가변동률[%]","%",".069",".04",".119",".084","-.068",".026","-.003",".156","-.09",".067","-.075",".082",".196",".105","-.01",".152",".075",".065",".253",".21",
"북구","임야","지가변동률[%]","%","-.185",".085","-.01","0",".048","-.009","-.039","-.12","0",".157","-.043","0",".012","-.104",".036","0","0","0","0",".075",
"북구","공장용지","지가변동률[%]","%",".359",".251",".186",".265",".105",".357",".291",".47",".786",".318",".568",".38",".297",".362",".57",".312",".569",".382",".437",".647",
"북구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","평균","지가변동률[%]","%",".125",".128",".14",".195","-.06",".105",".12",".132",".218",".222",".161",".17",".227",".274",".241",".287",".29",".265",".298",".321",
"수성구","주거지역","지가변동률[%]","%",".124",".121",".168",".225","-.066",".102",".145",".16",".251",".201",".187",".147",".298",".258",".257",".363",".37",".352",".358",".423",
"수성구","상업지역","지가변동률[%]","%",".153",".161",".061",".142","-.039",".17",".094",".071",".192",".297",".075",".198",".102",".351",".307",".156",".143",".135",".275",".161",
"수성구","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","녹지지역","지가변동률[%]","%",".095",".118",".114",".119","-.058",".039",".036",".079",".099",".229",".142",".245",".047",".261",".088",".1",".1",".024",".045",".047",
"수성구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"수성구","전","지가변동률[%]","%",".16",".155",".191",".2","-.04",".064",".06",".037",".166",".384",".146",".413",".002",".363",".209",".151",".096",".025",".075",".019",
"수성구","답","지가변동률[%]","%","0",".643","0","0","-.853","0","0","0","0","0","0","0","0",".946","-.426",".214","0",".256","0","0",
"수성구","주거용(대)","지가변동률[%]","%",".097",".081",".113",".053",".004",".163",".079",".037",".161",".04",".169",".287",".312",".32",".308",".267",".381",".377",".301",".402",
"수성구","상업용(대)","지가변동률[%]","%",".163",".186",".143",".361","-.129",".057",".175",".312",".295",".45",".126","-.019",".13",".217",".215",".299",".205",".123",".331",".222",
"수성구","임야","지가변동률[%]","%","0","0","0","0","0","0","0","0","0","0",".171","0",".084","0","-.146","0","0","0","0",".121",
"수성구","공장용지","지가변동률[%]","%","0","0","0","0","0","0","0","0","0","0","0","0",".444","0","0","0","0","0","0","0",
"수성구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달서구","평균","지가변동률[%]","%",".103",".131",".145",".168",".01",".068",".171",".241",".184",".171",".156",".192",".254",".298",".271",".256",".265",".241",".237",".301",
"달서구","주거지역","지가변동률[%]","%",".035",".153",".19",".195",".009",".086",".167",".247",".092",".126",".126",".194",".268",".308",".305",".151",".261",".241",".249",".327",
"달서구","상업지역","지가변동률[%]","%",".163",".077",".038",".115",".008","-.066",".063",".087",".027",".093",".111",".004",".037",".047",".03",".147",".18",".162",".121",".185",
"달서구","공업지역","지가변동률[%]","%",".296",".107",".072",".109",".014",".119",".285",".353",".63",".395",".308",".323",".391",".476",".359",".71",".363",".323",".302",".321",
"달서구","녹지지역","지가변동률[%]","%",".07",".041",".131",".24",".004","0",".031",".055",".02",".124",".031",".177",".057",".045",".043",".073",".024",".012","0",".039",
"달서구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달서구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달서구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달서구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달서구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달서구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달서구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달서구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달서구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달서구","전","지가변동률[%]","%","0","0","0","-.154",".342","0","-.441","-.116",".218",".055","0","0","0",".452",".048",".018",".014",".042","0","0",
"달서구","답","지가변동률[%]","%","0","0",".417",".871",".114","0",".004",".251","-.084",".371",".095",".501",".18","-.222",".099",".219",".065",".01","0","0",
"달서구","주거용(대)","지가변동률[%]","%",".263",".247","-.091",".2",".047",".004",".234",".064","-.161",".225",".09","-.056",".021",".348",".271",".202",".335",".222",".315",".327",
"달서구","상업용(대)","지가변동률[%]","%","-.039",".037",".496",".145","-.05",".061","-.04",".399",".286","-.012",".276",".431",".418",".126",".188",".076",".102",".175",".071",".19",
"달서구","임야","지가변동률[%]","%","0","0","0","0","-.169","0",".579","0","0","-.012","0","0","0",".045","0","0","0","0","0",".091",
"달서구","공장용지","지가변동률[%]","%",".364",".131","-.227",".064","-.021",".147",".171",".211",".776",".487",".082",".156",".292",".463",".315",".879",".448",".397",".372",".394",
"달서구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달성군","평균","지가변동률[%]","%",".178",".184",".215",".283",".192",".148",".204",".323",".241",".293",".238",".393",".37",".408",".395",".408",".415",".359",".381",".467",
"달성군","주거지역","지가변동률[%]","%",".1",".147",".233",".148",".083",".098",".18",".377",".382",".321",".256",".351",".314",".334",".382",".385",".352",".371",".441",".45",
"달성군","상업지역","지가변동률[%]","%","0","-.016","-.039","-.046",".116",".036","-.022",".172",".092","-.17","-.047","-.019",".045",".129",".249",".042",".117",".004",".068",".247",
"달성군","공업지역","지가변동률[%]","%",".375",".186",".319",".351",".274",".413",".119",".181",".15",".291",".407",".395",".556",".218",".304",".804",".292",".344",".49",".357",
"달성군","녹지지역","지가변동률[%]","%",".226",".252",".185",".462",".307",".127",".286",".333",".122",".31",".19",".492",".409",".603",".461",".342",".573",".392",".305",".557",
"달성군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달성군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달성군","생산관리지역","지가변동률[%]","%","0","0",".006","0","0","0",".183","0","0","0","0","0","1.049","0","0","0",".493","0",".28","0",
"달성군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달성군","농림지역","지가변동률[%]","%","0","0",".164","0",".128","0",".111","0","0",".166",".046",".03","0","0",".223","0",".04",".02",".101",".11",
"달성군","자연환경보전지역","지가변동률[%]","%","0","0","0",".091","0","0","0","0",".16",".415",".108","0","0","0","0","0","0","0","0","0",
"달성군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달성군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달성군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"달성군","전","지가변동률[%]","%",".114",".289",".119",".034",".199",".281",".13",".523",".171",".503",".071",".471",".254",".178",".166",".15",".367",".4",".142",".074",
"달성군","답","지가변동률[%]","%",".06",".118",".129",".3",".071",".099",".305",".176",".089",".269",".167",".171",".42",".405",".334",".368",".418",".177",".37",".45",
"달성군","주거용(대)","지가변동률[%]","%",".155",".08",".278",".107","-.116","-.329",".235",".325",".299",".14",".234",".288",".253",".095",".406",".231",".365",".62",".327",".423",
"달성군","상업용(대)","지가변동률[%]","%","-.063","-.005","-.237","-.339",".806","-.014","-1.336",".211",".207",".123",".016",".329",".31",".075",".431",".548",".255","-.194",".345",".538",
"달성군","임야","지가변동률[%]","%",".204",".12",".158",".285",".18",".074",".108",".063","0",".274",".064",".171","0",".175",".17",".01",".196",".181",".087",".105",
"달성군","공장용지","지가변동률[%]","%",".502",".275",".617",".759",".101","1.002","1.373",".191",".305",".236",".513",".436",".405",".606",".199",".397",".076",".34",".243",".138",
"달성군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"인천광역시","평균","지가변동률[%]","%",".117",".138",".12",".112","-.013",".023",".056",".089",".103",".033",".054",".1",".219",".091",".071",".089",".073",".117",".134",".153",
"인천광역시","주거지역","지가변동률[%]","%",".113",".162",".212",".147","-.025",".023",".111",".138",".156",".015","-.014",".149",".198",".164",".07","-.015",".025",".257",".192",".128",
"인천광역시","상업지역","지가변동률[%]","%",".051",".265",".086",".088",".01",".162","-.107",".048","-.013",".125",".113","-.037",".123","-.067","-.012",".3",".152","-.043",".174",".216",
"인천광역시","공업지역","지가변동률[%]","%",".176",".251",".161",".232",".049",".084",".08",".148",".025",".149",".192",".178",".418",".096",".155",".326",".23","-.027",".066",".294",
"인천광역시","녹지지역","지가변동률[%]","%",".165","-.133","-.185","-.082","-.034","-.18",".009","-.105",".133","-.09",".076",".011",".235",".048",".094","-.02","-.041",".002",".015",".077",
"인천광역시","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"인천광역시","보전관리지역","지가변동률[%]","%",".049","-.019","-.065",".01","-.122","-.001","-.061",".034",".06",".093",".094",".042",".118","-.027","-.125",".026",".088","-.044","-.025","-.042",
"인천광역시","생산관리지역","지가변동률[%]","%",".21","-.022","-.382","-.254","-.241","-.016","-.157","-.015",".008","-.04",".002",".001",".078","-.017","-.043",".013",".23",".013",".003","-.099",
"인천광역시","계획관리지역","지가변동률[%]","%",".003","-.121",".048",".006","-.069",".028",".012",".068",".125","0",".192",".144",".046",".064",".06",".157",".191",".051",".046",".055",
"인천광역시","농림지역","지가변동률[%]","%",".01",".115",".111","-.069","-.116","-.021",".03",".004","-.026","-.228","-.303","-.428","-.145","-.417","-.218","-.15","-.111","-.087","-.022","-.13",
"인천광역시","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"인천광역시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"인천광역시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"인천광역시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"인천광역시","전","지가변동률[%]","%",".176","-.074","-.121","-.031","-.103",".299","-.062","-.099",".096","-.166",".164","-.245",".109","-.2","-.066",".265",".089",".069","-.04",".126",
"인천광역시","답","지가변동률[%]","%",".052","-.122","-.044","-.108","-.146","-.24","-.093",".033",".244","-.354","-.117","-.229","-.058","-.184",".002","-.226","-.102","-.063",".003","-.097",
"인천광역시","주거용(대)","지가변동률[%]","%",".023",".04",".194",".095","-.09","-.009",".56",".165",".222",".115","-.041",".19",".242",".313","-.019",".013",".039",".099",".133",".166",
"인천광역시","상업용(대)","지가변동률[%]","%",".127",".218",".026",".146",".013",".047","-.799",".06","-.134","-.052",".126","-.119",".198",".077",".048",".113",".18",".091",".202",".198",
"인천광역시","임야","지가변동률[%]","%",".108",".048","-.029",".049",".169","-.727",".217",".113",".035",".208",".007",".379",".316",".236",".096",".039",".051","-.111",".444",".261",
"인천광역시","공장용지","지가변동률[%]","%",".315",".521",".142",".145",".069",".202","-.006","-.119","-.199",".1",".169",".093",".379",".051",".171",".447",".238",".075",".082",".086",
"인천광역시","기타","지가변동률[%]","%",".161","0","0","-1.484","0","0","0","0","0",".215","0","0","0","0","0","0","0","0","0","0",
"중구","평균","지가변동률[%]","%",".022","-.003",".071","-.121",".071","-.045","-.087","-.007",".041",".028",".141",".085",".368",".146",".34",".087",".109",".344",".211",".245",
"중구","주거지역","지가변동률[%]","%","0",".115",".429","-.219",".028",".363","-.162","-.095",".043",".098",".226",".237",".525",".135",".448","-.15",".073","1.016",".438",".25",
"중구","상업지역","지가변동률[%]","%",".06",".021",".13","-.12",".076",".795","-.556",".004","-.02",".085",".228","-.082",".348","-.069",".168",".103",".393",".218",".34",".353",
"중구","공업지역","지가변동률[%]","%","0",".052",".294",".164",".028","0","0",".039",".139",".093",".391",".206",".118","0",".356",".488","0","-.01","0",".494",
"중구","녹지지역","지가변동률[%]","%",".032","-.173","-.46","-.213",".142","-1.066",".264",".044",".017","-.123","-.17","-.029",".389",".404",".341",".056",".016","-.01",".026",".002",
"중구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","전","지가변동률[%]","%",".1","-.082","-.594","-.14","-.339",".75","-.432","-.311",".215","-1.108","-.42","-.186",".251",".326",".427",".044","-.005","-.075","0",".028",
"중구","답","지가변동률[%]","%","0","-.405","-.278","-.235",".75","-1.218","-.524",".441",".956","-1.552","0","-.231",".179",".546",".723",".033",".095",".095",".059","-.025",
"중구","주거용(대)","지가변동률[%]","%",".066","-.061",".264","-.167","-.034",".504",".447",".543","-.376",".533",".224",".149",".487",".202",".214",".042",".197",".543",".361",".255",
"중구","상업용(대)","지가변동률[%]","%","0","-.117","-.122","-.135","-.002",".089","-.677","-.313",".222","-.011",".109","-.196",".494","-.055",".258",".022",".249",".244",".244",".321",
"중구","임야","지가변동률[%]","%",".006","-.082","-.177","0",".656","-2.34",".512","0","-.414",".644","-.151",".105",".183",".37",".217","0","-.009",".055",".055","0",
"중구","공장용지","지가변동률[%]","%","0","1.348",".372","-.1",".042","0","0","-1.328",".199",".133",".561","1.182","0","0",".505",".689","0","-.013","0",".282",
"중구","기타","지가변동률[%]","%",".242","0","0","-2.236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"동구","평균","지가변동률[%]","%",".014",".034","-.021",".096","-.031","-.024",".013",".142",".265",".09",".092",".357",".322",".04",".356",".229",".521","-.107","-.012","-.199",
"동구","주거지역","지가변동률[%]","%",".018",".025","-.033",".091","-.041","-.013",".022",".13",".867",".188",".331",".753","-1.072",".122",".214","-.146","-.312","-.313",".043","-.541",
"동구","상업지역","지가변동률[%]","%",".002","0","-.036",".084","-.071","-.025",".051","-1.091",".29",".195",".741",".729","-.165","-.052",".238","-.059",".614",".086","-.416","0",
"동구","공업지역","지가변동률[%]","%",".014",".046","-.009",".103","-.017","-.032","0",".383","-.167","0","-.203","0","1.428","0",".479",".549","1.088","0",".026","0",
"동구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","주거용(대)","지가변동률[%]","%",".003",".105","-.149",".02","-.2","-.011",".319","-.957",".784",".278",".016",".615","-.843",".066",".362","-.284",".097",".176","-.239","-.578",
"동구","상업용(대)","지가변동률[%]","%","-.143","-.057",".136",".16",".225",".105","-.373",".306",".21",".038","1.18",".801","-.269","-.013","0",".011",".107","-.511",".001",".196",
"동구","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"동구","공장용지","지가변동률[%]","%",".47","-.114","-.014",".18","-.203","-.421","0",".558","-.244","0","-.294","0","2.202","0",".692","1.228","1.767","0","-.167","0",
"동구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","평균","지가변동률[%]","%",".041",".055",".052",".072","-.014",".058","-.055",".15",".188",".188",".085",".276",".052","-.03","-.024","-.014","-.01",".151",".086",".113",
"남구","주거지역","지가변동률[%]","%",".043",".053",".058",".084","-.018",".066","-.068",".438",".273",".067","-.068",".282","-.028",".016",".041","-.422","-.16",".297",".39",".104",
"남구","상업지역","지가변동률[%]","%",".037",".066",".056",".078","-.013",".056","-.062",".066",".25",".023",".197",".549",".272","-.32","-.271",".12",".329","-.301",".222","-.101",
"남구","공업지역","지가변동률[%]","%",".039",".056",".032",".027","0",".03","-.002","-.731","-.152",".795",".506","0",".111",".098","0","1.247",".159",".117","-1.053",".362",
"남구","녹지지역","지가변동률[%]","%","0","-.007","0","0","0","0","0","0","0","-.441","0","0","0","0","0","-.29","0","0","0","0",
"남구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","전","지가변동률[%]","%","0","-.024","0","0","0","0","0","0","0","0","0","0","0","0","0","2.114","0","0","0","0",
"남구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남구","주거용(대)","지가변동률[%]","%","-.21",".125","-.078",".081","-.12","-.026","-.091",".072",".255","-.068","-.194",".621","-.011","-.176","-.088","-.287","-.383","-.036",".325",".123",
